genus,species,percent_cover,plot,native,richness,year,c_value
rosa,carolina,15,G6,1,1,1995,5
rudbeckia,hirta,2,G6,1,1,1995,1
silphium,terebinthinaceum,5,G6,1,1,1995,5
maianthemum,stellatum,10,G6,1,1,1995,5
sorghastrum,nutans,3,G6,1,1,1995,5
sporobolus,heterolepis,50,G6,1,1,1995,10
tradescantia,ohiensis,2,G6,1,1,1995,3
allium,canadense,5,H6,1,1,1995,3
allium,cernuum,5,H6,1,1,1995,7
symphyotrichum,laeve,5,H6,1,1,1995,9
symphyotrichum,pilosum,1,H6,1,1,1995,0
comandra,umbellata,7,H6,1,1,1995,9
coreopsis,palmata,3,H6,1,1,1995,10
equisetum,arvense,5,H6,1,1,1995,0
eupatorium,altissimum,2,H6,1,1,1995,0
fragaria,virginiana,2,H6,1,1,1995,0
dichanthelium,leibergii,3,H6,1,1,1995,10
poa,pratensis,5,H6,0,1,1995,0
rosa,carolina,30,H6,1,1,1995,5
rudbeckia,hirta,1,H6,1,1,1995,1
maianthemum,stellatum,25,H6,1,1,1995,5
viola,sororia,5,H6,1,1,1995,3
zizia,aurea,3,H6,1,1,1995,5
achillea,millefolium,2,I6,1,1,1995,0
allium,cernuum,5,I6,1,1,1995,7
antennaria,neglecta,5,I6,1,1,1995,3
symphyotrichum,laeve,10,I6,1,1,1995,9
comandra,umbellata,2,I6,1,1,1995,9
coreopsis,palmata,20,I6,1,1,1995,10
carex,pellita,5,I6,1,1,1995,4
eryngium,yuccifolium,5,I6,1,1,1995,9
liatris,aspera,3,I6,1,1,1995,8
liatris,spicata,5,I6,1,1,1995,7
lithospermum,canescens,5,I6,1,1,1995,8
dichanthelium,leibergii,10,I6,1,1,1995,10
parthenium,integrifolium,15,I6,1,1,1995,8
rosa,carolina,30,I6,1,1,1995,5
silphium,laciniatum,5,I6,1,1,1995,5
sporobolus,heterolepis,15,I6,1,1,1995,10
zizia,aurea,3,I6,1,1,1995,5
allium,cernuum,5,J6,1,1,1995,7
anemone,cylindrica,1,J6,1,1,1995,8
symphyotrichum,laeve,2,J6,1,1,1995,9
comandra,umbellata,5,J6,1,1,1995,9
coreopsis,palmata,10,J6,1,1,1995,10
carex,pellita,5,J6,1,1,1995,4
eryngium,yuccifolium,10,J6,1,1,1995,9
liatris,aspera,5,J6,1,1,1995,8
monarda,fistulosa,10,J6,1,1,1995,4
dichanthelium,leibergii,2,J6,1,1,1995,10
rosa,carolina,30,J6,1,1,1995,5
silphium,integrifolium,3,J6,1,1,1995,5
silphium,terebinthinaceum,5,J6,1,1,1995,5
maianthemum,stellatum,5,J6,1,1,1995,5
sorghastrum,nutans,2,J6,1,1,1995,5
sporobolus,heterolepis,65,J6,1,1,1995,10
viola,sororia,2,J6,1,1,1995,3
allium,canadense,2,K6,1,1,1995,3
allium,cernuum,5,K6,1,1,1995,7
apocynum,cannabinum,5,K6,1,1,1995,2
symphyotrichum,laeve,4,K6,1,1,1995,9
comandra,umbellata,5,K6,1,1,1995,9
calystegia,sepium,5,K6,1,1,1995,1
coreopsis,palmata,1,K6,1,1,1995,10
carex,pellita,10,K6,1,1,1995,4
eryngium,yuccifolium,10,K6,1,1,1995,9
fragaria,virginiana,3,K6,1,1,1995,0
helianthus,grosseserratus,5,K6,1,1,1995,4
liatris,aspera,5,K6,1,1,1995,8
pycnanthemum,virginianum,5,K6,1,1,1995,5
rosa,carolina,10,K6,1,1,1995,5
silphium,integrifolium,3,K6,1,1,1995,5
silphium,laciniatum,15,K6,1,1,1995,5
silphium,terebinthinaceum,80,K6,1,1,1995,5
maianthemum,stellatum,10,K6,1,1,1995,5
tradescantia,ohiensis,3,K6,1,1,1995,3
viola,sororia,4,K6,1,1,1995,3
allium,cernuum,2,L6,1,1,1995,7
apocynum,cannabinum,75,L6,1,1,1995,2
bidens,frondosa,10,L6,1,1,1995,1
carex,pellita,5,L6,1,1,1995,4
equisetum,arvense,5,L6,1,1,1995,0
fraxinus,pennsylvanica,50,L6,1,1,1995,4
helianthus,grosseserratus,15,L6,1,1,1995,4
persicaria,pensylvanica,2,L6,1,1,1995,0
rosa,carolina,10,L6,1,1,1995,5
solidago,canadensis,20,L6,1,1,1995,1
tradescantia,ohiensis,10,L6,1,1,1995,3
geum,canadense,10,A7,1,1,1995,1
glechoma,hederacea,10,A7,0,1,1995,0
helianthus,grosseserratus,10,A7,1,1,1995,4
potentilla,simplex,10,A7,1,1,1995,3
rosa,carolina,5,A7,1,1,1995,5
sambucus,nigra ssp. canadensis,30,A7,1,1,1995,4
solidago,canadensis,75,A7,1,1,1995,1
andropogon,gerardii,3,B7,1,1,1995,5
symphyotrichum,ericoides,2,B7,1,1,1995,6
baptisia,bracteata,10,B7,1,1,1995,10
comandra,umbellata,50,B7,1,1,1995,9
coreopsis,palmata,15,B7,1,1,1995,10
carex,buxbaumii,1,B7,1,1,1995,10
carex,pellita,2,B7,1,1,1995,4
erigeron,strigosus,3,B7,1,1,1995,5
eryngium,yuccifolium,5,B7,1,1,1995,9
fragaria,virginiana,20,B7,1,1,1995,0
juncus,balticus ssp. littoralis,5,B7,1,1,1995,2
liatris,aspera,3,B7,1,1,1995,8
liatris,spicata,2,B7,1,1,1995,7
dichanthelium,leibergii,5,B7,1,1,1995,10
poa,pratensis,3,B7,0,1,1995,0
rosa,carolina,50,B7,1,1,1995,5
packera,aurea,3,B7,1,1,1995,8
silphium,terebinthinaceum,50,B7,1,1,1995,5
tradescantia,ohiensis,1,B7,1,1,1995,3
achillea,millefolium,1,C7,1,1,1995,0
allium,cernuum,2,C7,1,1,1995,7
amorpha,canescens,10,C7,1,1,1995,10
symphyotrichum,laeve,1,C7,1,1,1995,9
baptisia,bracteata,30,C7,1,1,1995,10
comandra,umbellata,40,C7,1,1,1995,9
coreopsis,palmata,30,C7,1,1,1995,10
carex,pellita,1,C7,1,1,1995,4
eryngium,yuccifolium,5,C7,1,1,1995,9
fragaria,virginiana,10,C7,1,1,1995,0
gentiana,puberulenta,1,C7,1,1,1995,10
liatris,aspera,3,C7,1,1,1995,8
lithospermum,canescens,2,C7,1,1,1995,8
dichanthelium,leibergii,2,C7,1,1,1995,10
poa,pratensis,3,C7,0,1,1995,0
rosa,carolina,15,C7,1,1,1995,5
silphium,terebinthinaceum,30,C7,1,1,1995,5
viola,sororia,1,C7,1,1,1995,3
zizia,aurea,3,C7,1,1,1995,5
allium,cernuum,5,D7,1,1,1995,7
comandra,umbellata,10,D7,1,1,1995,9
coreopsis,palmata,15,D7,1,1,1995,10
eryngium,yuccifolium,5,D7,1,1,1995,9
fragaria,virginiana,5,D7,1,1,1995,0
gentiana,andrewsii,5,D7,1,1,1995,9
gentiana,puberulenta,2,D7,1,1,1995,10
liatris,aspera,5,D7,1,1,1995,8
lithospermum,canescens,3,D7,1,1,1995,8
dichanthelium,leibergii,5,D7,1,1,1995,10
panicum,virgatum,5,D7,1,1,1995,3
rosa,carolina,10,D7,1,1,1995,5
rudbeckia,hirta,2,D7,1,1,1995,1
silphium,laciniatum,5,D7,1,1,1995,5
silphium,terebinthinaceum,25,D7,1,1,1995,5
solidago,rigida,1,D7,1,1,1995,3
sporobolus,heterolepis,3,D7,1,1,1995,10
viola,pedatifida,1,D7,1,1,1995,9
viola,sororia,20,D7,1,1,1995,3
allium,cernuum,3,E7,1,1,1995,7
comandra,umbellata,5,E7,1,1,1995,9
carex,pellita,5,E7,1,1,1995,4
eryngium,yuccifolium,7,E7,1,1,1995,9
fragaria,virginiana,3,E7,1,1,1995,0
gentiana,andrewsii,5,E7,1,1,1995,9
gentiana,puberulenta,1,E7,1,1,1995,10
liatris,spicata,4,E7,1,1,1995,7
dichanthelium,leibergii,5,E7,1,1,1995,10
panicum,virgatum,3,E7,1,1,1995,3
pycnanthemum,virginianum,1,E7,1,1,1995,5
rosa,carolina,25,E7,1,1,1995,5
rudbeckia,hirta,2,E7,1,1,1995,1
silphium,laciniatum,10,E7,1,1,1995,5
silphium,terebinthinaceum,10,E7,1,1,1995,5
maianthemum,stellatum,4,E7,1,1,1995,5
sporobolus,heterolepis,20,E7,1,1,1995,10
viola,sororia,2,E7,1,1,1995,3
achillea,millefolium,1,F7,1,1,1995,0
andropogon,gerardii,5,F7,1,1,1995,5
calamagrostis,canadensis,3,F7,1,1,1995,6
comandra,umbellata,5,F7,1,1,1995,9
carex,pellita,15,F7,1,1,1995,4
eryngium,yuccifolium,10,F7,1,1,1995,9
fragaria,virginiana,3,F7,1,1,1995,0
pycnanthemum,virginianum,15,F7,1,1,1995,5
rosa,carolina,40,F7,1,1,1995,5
rudbeckia,hirta,3,F7,1,1,1995,1
silphium,laciniatum,5,F7,1,1,1995,5
silphium,terebinthinaceum,1,F7,1,1,1995,5
sporobolus,heterolepis,50,F7,1,1,1995,10
tradescantia,ohiensis,2,F7,1,1,1995,3
veronicastrum,virginicum,10,F7,1,1,1995,8
achillea,millefolium,10,G7,1,1,1995,0
allium,cernuum,5,G7,1,1,1995,7
antennaria,neglecta,70,G7,1,1,1995,3
symphyotrichum,laeve,5,G7,1,1,1995,9
comandra,umbellata,5,G7,1,1,1995,9
coreopsis,palmata,30,G7,1,1,1995,10
carex,pellita,5,G7,1,1,1995,4
eryngium,yuccifolium,5,G7,1,1,1995,9
fragaria,virginiana,5,G7,1,1,1995,0
liatris,aspera,5,G7,1,1,1995,8
lycopus,americanus,1,G7,1,1,1995,4
dichanthelium,leibergii,5,G7,1,1,1995,10
parthenium,integrifolium,5,G7,1,1,1995,8
poa,pratensis,2,G7,0,1,1995,0
ratibida,pinnata,5,G7,1,1,1995,4
rosa,carolina,40,G7,1,1,1995,5
rudbeckia,hirta,2,G7,1,1,1995,1
silphium,integrifolium,1,G7,1,1,1995,5
silphium,terebinthinaceum,5,G7,1,1,1995,5
solidago,rigida,5,G7,1,1,1995,3
sporobolus,heterolepis,5,G7,1,1,1995,10
viola,sororia,2,G7,1,1,1995,3
andropogon,gerardii,3,H7,1,1,1995,5
symphyotrichum,laeve,10,H7,1,1,1995,9
comandra,umbellata,10,H7,1,1,1995,9
coreopsis,palmata,40,H7,1,1,1995,10
carex,buxbaumii,1,H7,1,1,1995,10
carex,pellita,5,H7,1,1,1995,4
liatris,aspera,7,H7,1,1,1995,8
poa,pratensis,10,H7,0,1,1995,0
rosa,carolina,10,H7,1,1,1995,5
silphium,integrifolium,4,H7,1,1,1995,5
silphium,terebinthinaceum,10,H7,1,1,1995,5
sisyrinchium,albidum,2,H7,1,1,1995,6
maianthemum,stellatum,20,H7,1,1,1995,5
zizia,aurea,5,H7,1,1,1995,5
allium,canadense,1,I7,1,1,1995,3
allium,cernuum,5,I7,1,1,1995,7
schizachyrium,scoparium,10,I7,1,1,1995,5
symphyotrichum,laeve,10,I7,1,1,1995,9
comandra,umbellata,10,I7,1,1,1995,9
coreopsis,palmata,10,I7,1,1,1995,10
carex,pellita,10,I7,1,1,1995,4
fragaria,virginiana,5,I7,1,1,1995,0
liatris,aspera,10,I7,1,1,1995,8
dichanthelium,leibergii,5,I7,1,1,1995,10
parthenium,integrifolium,15,I7,1,1,1995,8
rosa,carolina,60,I7,1,1,1995,5
packera,paupercula,10,I7,1,1,1995,4
maianthemum,stellatum,2,I7,1,1,1995,5
solidago,rigida,2,I7,1,1,1995,3
sporobolus,heterolepis,10,I7,1,1,1995,10
achillea,millefolium,5,J7,1,1,1995,0
allium,cernuum,5,J7,1,1,1995,7
symphyotrichum,laeve,10,J7,1,1,1995,9
comandra,umbellata,10,J7,1,1,1995,9
coreopsis,palmata,10,J7,1,1,1995,10
carex,pellita,5,J7,1,1,1995,4
eryngium,yuccifolium,15,J7,1,1,1995,9
fragaria,virginiana,4,J7,1,1,1995,0
liatris,aspera,5,J7,1,1,1995,8
rosa,carolina,65,J7,1,1,1995,5
silphium,terebinthinaceum,2,J7,1,1,1995,5
maianthemum,stellatum,10,J7,1,1,1995,5
sporobolus,heterolepis,3,J7,1,1,1995,10
tradescantia,ohiensis,2,J7,1,1,1995,3
viola,sororia,2,J7,1,1,1995,3
allium,canadense,1,K7,1,1,1995,3
allium,cernuum,5,K7,1,1,1995,7
symphyotrichum,laeve,1,K7,1,1,1995,9
arnoglossum,plantagineum,4,K7,1,1,1995,10
comandra,umbellata,3,K7,1,1,1995,9
carex,pellita,3,K7,1,1,1995,4
equisetum,arvense,5,K7,1,1,1995,0
eryngium,yuccifolium,15,K7,1,1,1995,9
fragaria,virginiana,5,K7,1,1,1995,0
rosa,carolina,50,K7,1,1,1995,5
silphium,integrifolium,10,K7,1,1,1995,5
silphium,laciniatum,15,K7,1,1,1995,5
silphium,terebinthinaceum,15,K7,1,1,1995,5
maianthemum,stellatum,5,K7,1,1,1995,5
tradescantia,ohiensis,1,K7,1,1,1995,3
symphyotrichum,lanceolatum,10,L7,1,1,1995,3
cornus,racemosa,20,L7,1,1,1995,1
carex,pellita,5,L7,1,1,1995,4
equisetum,arvense,5,L7,1,1,1995,0
fraxinus,pennsylvanica,75,L7,1,1,1995,4
pycnanthemum,virginianum,5,L7,1,1,1995,5
rosa,carolina,50,L7,1,1,1995,5
carex,cristatella,5,A8,1,1,1995,4
helianthus,grosseserratus,5,A8,1,1,1995,4
phalaris,arundinacea,50,A8,0,1,1995,0
rosa,carolina,5,A8,1,1,1995,5
solidago,canadensis,80,A8,1,1,1995,1
allium,cernuum,2,B8,1,1,1995,7
andropogon,gerardii,10,B8,1,1,1995,5
symphyotrichum,ericoides,3,B8,1,1,1995,6
comandra,umbellata,5,B8,1,1,1995,9
carex,buxbaumii,1,B8,1,1,1995,10
carex,pellita,20,B8,1,1,1995,4
eryngium,yuccifolium,1,B8,1,1,1995,9
fragaria,virginiana,5,B8,1,1,1995,0
geum,aleppicum,5,B8,1,1,1995,3
helianthus,grosseserratus,10,B8,1,1,1995,4
juncus,balticus ssp. littoralis,10,B8,1,1,1995,2
liatris,spicata,2,B8,1,1,1995,7
dichanthelium,leibergii,5,B8,1,1,1995,10
pycnanthemum,virginianum,5,B8,1,1,1995,5
rosa,carolina,20,B8,1,1,1995,5
rudbeckia,hirta,1,B8,1,1,1995,1
silphium,terebinthinaceum,20,B8,1,1,1995,5
allium,cernuum,2,C8,1,1,1995,7
comandra,umbellata,20,C8,1,1,1995,9
carex,buxbaumii,1,C8,1,1,1995,10
carex,pellita,5,C8,1,1,1995,4
eleocharis,compressa,1,C8,1,1,1995,9
eryngium,yuccifolium,5,C8,1,1,1995,9
fragaria,virginiana,20,C8,1,1,1995,0
pedicularis,canadensis,3,C8,1,1,1995,9
prunella,vulgaris ssp. lanceolata,2,C8,1,1,1995,1
pycnanthemum,virginianum,10,C8,1,1,1995,5
rosa,carolina,25,C8,1,1,1995,5
silphium,laciniatum,15,C8,1,1,1995,5
silphium,terebinthinaceum,25,C8,1,1,1995,5
sorghastrum,nutans,1,C8,1,1,1995,5
viola,sororia,3,C8,1,1,1995,3
apocynum,cannabinum,5,D8,1,1,1995,2
symphyotrichum,lanceolatum,1,D8,1,1,1995,3
calamagrostis,canadensis,20,D8,1,1,1995,6
comandra,umbellata,3,D8,1,1,1995,9
fragaria,virginiana,3,D8,1,1,1995,0
galium,obtusum,2,D8,1,1,1995,5
gentiana,andrewsii,1,D8,1,1,1995,9
gentiana,puberulenta,2,D8,1,1,1995,10
geum,aleppicum,5,D8,1,1,1995,3
juncus,dudleyi,5,D8,1,1,1995,2
lycopus,americanus,2,D8,1,1,1995,4
lysimachia,quadriflora,1,D8,1,1,1995,10
panicum,virgatum,5,D8,1,1,1995,3
poa,pratensis,3,D8,0,1,1995,0
pycnanthemum,virginianum,15,D8,1,1,1995,5
rosa,carolina,15,D8,1,1,1995,5
packera,aurea,2,D8,1,1,1995,8
silphium,laciniatum,3,D8,1,1,1995,5
silphium,terebinthinaceum,5,D8,1,1,1995,5
apocynum,cannabinum,7,E8,1,1,1995,2
calamagrostis,canadensis,90,E8,1,1,1995,6
carex,cristatella,10,E8,1,1,1995,4
carex,pellita,10,E8,1,1,1995,4
galium,obtusum,1,E8,1,1,1995,5
lycopus,americanus,1,E8,1,1,1995,4
achillea,millefolium,1,F8,1,1,1995,0
allium,cernuum,1,F8,1,1,1995,7
apocynum,cannabinum,2,F8,1,1,1995,2
calamagrostis,canadensis,5,F8,1,1,1995,6
comandra,umbellata,5,F8,1,1,1995,9
carex,pellita,10,F8,1,1,1995,4
eryngium,yuccifolium,10,F8,1,1,1995,9
fragaria,virginiana,2,F8,1,1,1995,0
gentiana,andrewsii,3,F8,1,1,1995,9
gentiana,puberulenta,2,F8,1,1,1995,10
geum,aleppicum,5,F8,1,1,1995,3
juncus,dudleyi,1,F8,1,1,1995,2
dalea,purpurea,3,F8,1,1,1995,9
pycnanthemum,virginianum,60,F8,1,1,1995,5
rosa,carolina,20,F8,1,1,1995,5
rudbeckia,hirta,3,F8,1,1,1995,1
silphium,laciniatum,20,F8,1,1,1995,5
silphium,terebinthinaceum,5,F8,1,1,1995,5
maianthemum,stellatum,2,F8,1,1,1995,5
allium,cernuum,2,G8,1,1,1995,7
andropogon,gerardii,3,G8,1,1,1995,5
anemone,cylindrica,5,G8,1,1,1995,8
symphyotrichum,laeve,20,G8,1,1,1995,9
comandra,umbellata,20,G8,1,1,1995,9
coreopsis,palmata,15,G8,1,1,1995,10
carex,pellita,3,G8,1,1,1995,4
eryngium,yuccifolium,10,G8,1,1,1995,9
fragaria,virginiana,5,G8,1,1,1995,0
liatris,aspera,5,G8,1,1,1995,8
lithospermum,canescens,3,G8,1,1,1995,8
dichanthelium,leibergii,5,G8,1,1,1995,10
poa,pratensis,5,G8,0,1,1995,0
ratibida,pinnata,3,G8,1,1,1995,4
rosa,carolina,30,G8,1,1,1995,5
solidago,rigida,5,G8,1,1,1995,3
sporobolus,heterolepis,10,G8,1,1,1995,10
viola,sororia,3,G8,1,1,1995,3
zizia,aurea,5,G8,1,1,1995,5
achillea,millefolium,3,H8,1,1,1995,0
anemone,cylindrica,2,H8,1,1,1995,8
symphyotrichum,laeve,10,H8,1,1,1995,9
cirsium,discolor,5,H8,1,1,1995,3
comandra,umbellata,15,H8,1,1,1995,9
coreopsis,palmata,5,H8,1,1,1995,10
carex,pellita,2,H8,1,1,1995,4
fragaria,virginiana,5,H8,1,1,1995,0
helianthus,grosseserratus,10,H8,1,1,1995,4
poa,pratensis,3,H8,0,1,1995,0
ratibida,pinnata,5,H8,1,1,1995,4
rosa,carolina,25,H8,1,1,1995,5
rudbeckia,hirta,5,H8,1,1,1995,1
silphium,terebinthinaceum,5,H8,1,1,1995,5
maianthemum,stellatum,2,H8,1,1,1995,5
solidago,canadensis,3,H8,1,1,1995,1
solidago,rigida,5,H8,1,1,1995,3
spartina,pectinata,1,H8,1,1,1995,4
zizia,aurea,5,H8,1,1,1995,5
comandra,umbellata,5,I8,1,1,1995,9
coreopsis,palmata,5,I8,1,1,1995,10
monarda,fistulosa,20,I8,1,1,1995,4
parthenium,integrifolium,10,I8,1,1,1995,8
poa,pratensis,2,I8,0,1,1995,0
rosa,carolina,50,I8,1,1,1995,5
maianthemum,stellatum,5,I8,1,1,1995,5
euthamia,gymnospermoides,10,I8,1,1,1995,4
viola,sororia,10,I8,1,1,1995,3
achillea,millefolium,3,J8,1,1,1995,0
allium,cernuum,7,J8,1,1,1995,7
symphyotrichum,laeve,10,J8,1,1,1995,9
comandra,umbellata,10,J8,1,1,1995,9
coreopsis,palmata,10,J8,1,1,1995,10
carex,pellita,5,J8,1,1,1995,4
elymus,canadensis,2,J8,1,1,1995,4
fragaria,virginiana,5,J8,1,1,1995,0
galium,obtusum,3,J8,1,1,1995,5
liatris,aspera,5,J8,1,1,1995,8
monarda,fistulosa,15,J8,1,1,1995,4
dichanthelium,leibergii,2,J8,1,1,1995,10
ratibida,pinnata,5,J8,1,1,1995,4
rosa,carolina,20,J8,1,1,1995,5
silphium,laciniatum,5,J8,1,1,1995,5
silphium,terebinthinaceum,10,J8,1,1,1995,5
maianthemum,stellatum,5,J8,1,1,1995,5
sporobolus,heterolepis,5,J8,1,1,1995,10
tradescantia,ohiensis,2,J8,1,1,1995,3
viola,sororia,10,J8,1,1,1995,3
zizia,aurea,3,J8,1,1,1995,5
allium,canadense,1,K8,1,1,1995,3
cornus,racemosa,5,K8,1,1,1995,1
carex,pellita,10,K8,1,1,1995,4
pycnanthemum,virginianum,75,K8,1,1,1995,5
rosa,carolina,50,K8,1,1,1995,5
solidago,gigantea,15,K8,1,1,1995,4
tradescantia,ohiensis,5,K8,1,1,1995,3
symphyotrichum,lanceolatum,10,L8,1,1,1995,3
carex,pellita,40,L8,1,1,1995,4
fraxinus,pennsylvanica,30,L8,1,1,1995,4
fragaria,virginiana,3,L8,1,1,1995,0
potentilla,simplex,3,L8,1,1,1995,3
rosa,carolina,5,L8,1,1,1995,5
solidago,gigantea,40,L8,1,1,1995,4
carex,pellita,1,A9,1,1,1995,4
daucus,carota,1,A9,0,1,1995,0
geum,canadense,5,A9,1,1,1995,1
helianthus,grosseserratus,50,A9,1,1,1995,4
juncus,torreyi,1,A9,1,1,1995,2
poa,pratensis,2,A9,0,1,1995,0
rhamnus,cathartica,5,A9,0,1,1995,0
packera,aurea,2,A9,1,1,1995,8
solidago,canadensis,40,A9,1,1,1995,1
apocynum,cannabinum,2,B9,1,1,1995,2
calamagrostis,canadensis,95,B9,1,1,1995,6
carex,stricta,1,B9,1,1,1995,5
lycopus,americanus,2,B9,1,1,1995,4
apocynum,cannabinum,5,C9,1,1,1995,2
calamagrostis,canadensis,75,C9,1,1,1995,6
carex,cristatella,5,C9,1,1,1995,4
carex,pellita,10,C9,1,1,1995,4
apocynum,cannabinum,5,D9,1,1,1995,2
calamagrostis,canadensis,80,D9,1,1,1995,6
carex,buxbaumii,3,D9,1,1,1995,10
carex,cristatella,5,D9,1,1,1995,4
carex,stricta,10,D9,1,1,1995,5
lycopus,americanus,3,D9,1,1,1995,4
apocynum,cannabinum,4,E9,1,1,1995,2
calamagrostis,canadensis,75,E9,1,1,1995,6
carex,cristatella,5,E9,1,1,1995,4
carex,stricta,10,E9,1,1,1995,5
galium,obtusum,1,E9,1,1,1995,5
lycopus,americanus,2,E9,1,1,1995,4
moehringia,lateriflora,1,F9,1,1,1995,8
symphyotrichum,lanceolatum,1,F9,1,1,1995,3
calamagrostis,canadensis,90,F9,1,1,1995,6
carex,pellita,5,F9,1,1,1995,4
galium,obtusum,1,F9,1,1,1995,5
helianthus,grosseserratus,10,F9,1,1,1995,4
lycopus,americanus,5,F9,1,1,1995,4
pycnanthemum,virginianum,10,F9,1,1,1995,5
rosa,carolina,5,F9,1,1,1995,5
silphium,terebinthinaceum,10,F9,1,1,1995,5
solidago,gigantea,10,F9,1,1,1995,4
allium,cernuum,7,G9,1,1,1995,7
andropogon,gerardii,15,G9,1,1,1995,5
symphyotrichum,laeve,5,G9,1,1,1995,9
comandra,umbellata,5,G9,1,1,1995,9
calystegia,sepium,3,G9,1,1,1995,1
coreopsis,palmata,5,G9,1,1,1995,10
carex,buxbaumii,1,G9,1,1,1995,10
carex,pellita,5,G9,1,1,1995,4
erigeron,strigosus,2,G9,1,1,1995,5
eryngium,yuccifolium,5,G9,1,1,1995,9
eupatorium,altissimum,1,G9,1,1,1995,0
fragaria,virginiana,4,G9,1,1,1995,0
galium,obtusum,1,G9,1,1,1995,5
gentiana,andrewsii,2,G9,1,1,1995,9
krigia,biflora,1,G9,1,1,1995,9
dichanthelium,leibergii,2,G9,1,1,1995,10
parthenium,integrifolium,3,G9,1,1,1995,8
phlox,pilosa ssp. fulgida,2,G9,1,1,1995,8
prunella,vulgaris ssp. lanceolata,1,G9,1,1,1995,1
pycnanthemum,virginianum,7,G9,1,1,1995,5
ratibida,pinnata,3,G9,1,1,1995,4
rosa,carolina,60,G9,1,1,1995,5
rudbeckia,hirta,5,G9,1,1,1995,1
silphium,terebinthinaceum,10,G9,1,1,1995,5
viola,sororia,5,G9,1,1,1995,3
achillea,millefolium,3,H9,1,1,1995,0
allium,canadense,2,H9,1,1,1995,3
allium,cernuum,5,H9,1,1,1995,7
andropogon,gerardii,2,H9,1,1,1995,5
anemone,cylindrica,10,H9,1,1,1995,8
symphyotrichum,ericoides,2,H9,1,1,1995,6
symphyotrichum,laeve,2,H9,1,1,1995,9
comandra,umbellata,10,H9,1,1,1995,9
coreopsis,palmata,10,H9,1,1,1995,10
elymus,canadensis,2,H9,1,1,1995,4
equisetum,arvense,3,H9,1,1,1995,0
erigeron,annuus,2,H9,1,1,1995,0
erigeron,strigosus,2,H9,1,1,1995,5
fragaria,virginiana,3,H9,1,1,1995,0
lithospermum,canescens,3,H9,1,1,1995,8
dichanthelium,leibergii,5,H9,1,1,1995,10
parthenium,integrifolium,25,H9,1,1,1995,8
dalea,purpurea,1,H9,1,1,1995,9
poa,pratensis,5,H9,0,1,1995,0
ratibida,pinnata,10,H9,1,1,1995,4
rosa,carolina,50,H9,1,1,1995,5
maianthemum,stellatum,3,H9,1,1,1995,5
solidago,rigida,6,H9,1,1,1995,3
sorghastrum,nutans,5,H9,1,1,1995,5
heserostipa,spartea,3,H9,1,1,1995,8
tradescantia,ohiensis,2,H9,1,1,1995,3
zizia,aurea,5,H9,1,1,1995,5
schizachyrium,scoparium,10,I9,1,1,1995,5
anemone,cylindrica,1,I9,1,1,1995,8
symphyotrichum,laeve,5,I9,1,1,1995,9
comandra,umbellata,25,I9,1,1,1995,9
fragaria,virginiana,10,I9,1,1,1995,0
liatris,aspera,3,I9,1,1,1995,8
poa,compressa,3,I9,0,1,1995,0
poa,pratensis,8,I9,0,1,1995,0
ratibida,pinnata,5,I9,1,1,1995,4
rosa,carolina,15,I9,1,1,1995,5
solidago,rigida,10,I9,1,1,1995,3
sorghastrum,nutans,3,I9,1,1,1995,5
zizia,aurea,20,I9,1,1,1995,5
achillea,millefolium,5,J9,1,1,1995,0
allium,cernuum,5,J9,1,1,1995,7
symphyotrichum,laeve,2,J9,1,1,1995,9
comandra,umbellata,15,J9,1,1,1995,9
carex,pellita,1,J9,1,1,1995,4
equisetum,arvense,3,J9,1,1,1995,0
erigeron,strigosus,1,J9,1,1,1995,5
fragaria,virginiana,15,J9,1,1,1995,0
lithospermum,canescens,5,J9,1,1,1995,8
monarda,fistulosa,10,J9,1,1,1995,4
dichanthelium,leibergii,1,J9,1,1,1995,10
poa,pratensis,3,J9,0,1,1995,0
potentilla,simplex,3,J9,1,1,1995,3
prunella,vulgaris ssp. lanceolata,5,J9,1,1,1995,1
ratibida,pinnata,10,J9,1,1,1995,4
rosa,carolina,50,J9,1,1,1995,5
sisyrinchium,albidum,2,J9,1,1,1995,6
solidago,rigida,5,J9,1,1,1995,3
sorghastrum,nutans,3,J9,1,1,1995,5
zizia,aurea,5,J9,1,1,1995,5
allium,canadense,1,K9,1,1,1995,3
calystegia,sepium,10,K9,1,1,1995,1
cornus,racemosa,2,K9,1,1,1995,1
carex,pellita,30,K9,1,1,1995,4
rosa,carolina,60,K9,1,1,1995,5
solidago,gigantea,75,K9,1,1,1995,4
symphyotrichum,pilosum,5,L9,1,1,1995,0
bidens,frondosa,3,L9,1,1,1995,1
celtis,occidentalis,1,L9,1,1,1995,2
carex,pellita,75,L9,1,1,1995,4
geum,canadense,2,L9,1,1,1995,1
fallopia,convolvulus,10,L9,0,1,1995,0
rhamnus,cathartica,10,L9,0,1,1995,0
solanum,dulcamara,10,L9,0,1,1995,0
daucus,carota,3,A10,0,1,1995,0
fragaria,virginiana,1,A10,1,1,1995,0
geum,aleppicum,10,A10,1,1,1995,3
glechoma,hederacea,1,A10,0,1,1995,0
helianthus,grosseserratus,10,A10,1,1,1995,4
plantago,rugelii,1,A10,1,1,1995,0
fallopia,convolvulus,2,A10,0,1,1995,0
rumex,crispus,10,A10,0,1,1995,0
